ID	t	A0	m0	m1	m2	m3	m4	m5	notFoundBySE
73	0.00000	0.403774	0.403774	0.354950	0.174108	0.052278	0.014890	0.000000	
73	1.00000	0.238987	0.238987	0.246700	0.242455	0.220853	0.045653	0.005353	
73	2.00000	0.397548	0.397548	0.372292	0.173742	0.053604	0.002815	0.000000	
73	3.00000	0.370985	0.370985	0.365554	0.183134	0.062659	0.017667	0.000000	
73	4.00000	0.413465	0.413465	0.382983	0.190243	0.013309	0.000000	0.000000	
73	5.00000	0.370634	0.370634	0.348627	0.185858	0.070559	0.021640	0.002683	
73	6.00000	0.333463	0.333463	0.357899	0.204847	0.079498	0.022099	0.002193	
73	7.00000	0.333714	0.333714	0.345721	0.212275	0.080345	0.026373	0.001573	
73	8.00000	0.305059	0.305059	0.353251	0.214030	0.091131	0.026570	0.009960	
73	9.00000	0.306204	0.306204	0.369161	0.203289	0.091923	0.024077	0.005345	
73	10.0000	0.296364	0.296364	0.357457	0.209131	0.097862	0.032043	0.007144	
73	11.0000	0.306558	0.306558	0.338810	0.214593	0.074176	0.017507	0.033159	
73	12.0000	0.289478	0.289478	0.346968	0.223703	0.096399	0.031276	0.012176	
73	13.0000	0.272339	0.272339	0.351374	0.240310	0.092960	0.036854	0.006163	
73	14.0000	0.273650	0.273650	0.343987	0.231114	0.103434	0.035859	0.011955	
74	0.00000	0.509754	0.509754	0.311359	0.122295	0.046839	0.009754	0.000000	
74	13.0000	0.296237	0.296237	0.450079	0.253684	0.000000	0.000000	0.000000	
75	1.00000	0.545506	0.545506	0.320517	0.108336	0.025641	0.000000	0.000000	
75	2.00000	0.542482	0.542482	0.323246	0.108118	0.026154	0.000000	0.000000	
75	3.00000	0.532002	0.532002	0.322736	0.112818	0.027289	0.005155	0.000000	
75	4.00000	0.523030	0.523030	0.327548	0.115138	0.028630	0.005654	0.000000	
75	5.00000	0.511921	0.511921	0.332219	0.119744	0.029702	0.006414	0.000000	
75	6.00000	0.501222	0.501222	0.337303	0.123991	0.030688	0.006796	0.000000	
75	7.00000	0.494283	0.494283	0.335357	0.129237	0.034095	0.007028	0.000000	
75	9.00000	0.474203	0.474203	0.340641	0.138401	0.038275	0.008480	0.000000	
75	10.0000	0.466609	0.466609	0.344157	0.141335	0.039267	0.008631	0.000000	
76	8.00000	0.133760	0.133760	0.174939	0.134666	0.255399	0.091609	0.081899	
76	9.00000	0.123649	0.123649	0.153482	0.112491	0.102467	0.088973	0.121622	
77	0.00000	0.541763	0.541763	0.344690	0.110665	0.002882	0.000000	0.000000	
77	3.00000	0.500381	0.500381	0.315962	0.156250	0.027607	-0.000200	0.000000	
77	8.00000	0.399812	0.399812	0.302075	0.171111	0.082742	0.026464	0.017796	
78	1.00000	0.421918	0.421918	0.355085	0.178941	0.035125	0.008930	0.000000	
78	3.00000	0.393067	0.393067	0.352783	0.176382	0.060550	0.017218	0.000000	
78	5.00000	0.365242	0.365242	0.360773	0.181299	0.079354	0.013332	0.000000	
78	7.00000	0.174314	0.174314	0.187267	0.096796	0.044335	0.011435	0.015130	
79	1.00000	0.427199	0.427199	0.339218	0.169479	0.045238	0.018866	0.000000	
79	2.00000	0.414641	0.414641	0.350226	0.172799	0.051933	0.010401	0.000000	
79	5.00000	0.376771	0.376771	0.359383	0.183712	0.062332	0.017802	0.000000	
79	6.00000	0.349649	0.349649	0.361863	0.191972	0.071806	0.024710	0.000000	
79	7.00000	0.348473	0.348473	0.354146	0.193449	0.077748	0.022859	0.003325	
79	9.00000	0.327825	0.327825	0.345535	0.203198	0.086370	0.027422	0.009650	
79	10.0000	0.327948	0.327948	0.350714	0.199897	0.085464	0.027589	0.008387	
79	11.0000	0.318333	0.318333	0.358332	0.202721	0.092625	0.026211	0.001778	
79	12.0000	0.306770	0.306770	0.354656	0.208244	0.089301	0.033426	0.007602	
79	13.0000	0.294002	0.294002	0.353043	0.217364	0.094053	0.032610	0.008929	
79	14.0000	0.297179	0.297179	0.351862	0.219478	0.090055	0.031089	0.010337	
80	3.00000	0.352157	0.352157	0.336153	0.091916	0.124671	0.038198	0.054040	
81	1.00000	0.348185	0.348185	0.372101	0.183174	0.061847	0.019112	0.015581	
81	3.00000	0.338363	0.338363	0.317178	0.180634	0.103308	0.046456	0.014062	
81	5.00000	0.330238	0.330238	0.326131	0.189943	0.097518	0.029511	0.023527	
81	7.00000	0.296609	0.296609	0.333406	0.196708	0.104663	0.047095	0.019800	
81	8.00000	0.203576	0.203576	0.228086	0.133549	0.177894	0.147724	0.099999	
81	9.00000	0.309952	0.309952	0.325312	0.220734	0.077909	0.040988	0.024474	
81	10.0000	0.296182	0.296182	0.328330	0.208101	0.078168	0.050697	0.032533	
81	11.0000	0.276531	0.276531	0.311248	0.205883	0.091926	0.064354	0.050283	
81	12.0000	0.268991	0.268991	0.334213	0.221141	0.085557	0.040601	0.037421	
81	13.0000	0.165447	0.165447	0.070670	0.010186	0.726622	0.027075	0.000000	
81	14.0000	0.263938	0.263938	0.316974	0.211029	0.103027	0.058917	0.038199	
82	0.00000	0.427566	0.427566	0.354851	0.154812	0.049361	0.013409	0.000000	
82	2.00000	0.429531	0.429531	0.329823	0.184439	0.055634	0.000572	0.000000	
82	3.00000	0.399161	0.399161	0.370181	0.166921	0.055979	0.007759	0.000000	
82	7.00000	0.376787	0.376787	0.349642	0.179960	0.069785	0.019827	0.003999	
82	8.00000	0.359488	0.359488	0.366377	0.199958	0.072415	0.001762	0.000000	
82	9.00000	0.331396	0.331396	0.360555	0.204399	0.073657	0.021163	0.008829	
82	10.0000	0.337564	0.337564	0.333463	0.193547	0.076485	0.026710	0.032230	
82	11.0000	0.297660	0.297660	0.341065	0.184920	0.095731	0.027067	0.050273	
82	12.0000	0.332129	0.332129	0.382668	0.226164	0.052790	0.006250	0.000000	
82	13.0000	0.318118	0.318118	0.357970	0.203019	0.085463	0.030436	0.004994	
83	10.0000	0.463319	0.463319	0.344767	0.147773	0.044149	-0.000008	0.000000	
84	0.00000	0.569131	0.569131	0.294601	0.092837	0.039146	0.004286	0.000000	
84	1.00000	0.341216	0.341216	0.198215	0.069688	0.267290	0.030352	0.088559	
84	2.00000	0.557309	0.557309	0.316505	0.101592	0.024595	0.000000	0.000000	
84	3.00000	0.546700	0.546700	0.319376	0.107902	0.026022	0.000000	0.000000	
84	4.00000	0.521225	0.521225	0.326656	0.113141	0.033339	0.005641	0.000000	
84	5.00000	0.497555	0.497555	0.333628	0.126942	0.034747	0.007127	0.000000	
84	6.00000	0.487007	0.487007	0.341405	0.129157	0.034933	0.007499	0.000000	
84	7.00000	0.452356	0.452356	0.348539	0.146303	0.043361	0.009441	0.000000	
84	8.00000	0.446965	0.446965	0.348356	0.144025	0.050741	0.009913	0.000000	
84	9.00000	0.428232	0.428232	0.359338	0.156585	0.045400	0.010445	0.000000	
84	10.0000	0.417963	0.417963	0.361421	0.157584	0.050632	0.012400	0.000000	
84	12.0000	0.406195	0.406195	0.361315	0.165384	0.053962	0.013144	0.000000	
84	13.0000	0.380817	0.380817	0.367729	0.172521	0.065601	0.013331	0.000000	
84	14.0000	0.393341	0.393341	0.361497	0.175311	0.056539	0.013311	0.000000	
85	1.00000	0.387277	0.387277	0.380856	0.131220	0.053157	0.043465	0.004025	
85	3.00000	0.514191	0.514191	0.281872	0.070333	0.029733	0.028085	0.058451	
85	5.00000	0.520046	0.520046	0.341856	0.090096	0.035596	0.012405	0.000000	
86	1.00000	0.601167	0.601167	0.292749	0.078331	0.027753	0.000000	0.000000	
86	2.00000	0.470765	0.470765	0.251091	0.061663	0.216481	0.000000	0.000000	
86	3.00000	0.491175	0.491175	0.325007	0.062617	0.121201	0.000000	0.000000	
86	4.00000	0.552000	0.552000	0.325136	0.091420	0.031184	0.000261	0.000000	
86	5.00000	0.548016	0.548016	0.325502	0.103114	0.023368	0.000000	0.000000	
86	7.00000	0.455324	0.455324	0.345202	0.083898	0.115576	0.000000	0.000000	
86	14.0000	0.412539	0.412539	0.406236	0.138711	0.042795	-0.000281	0.000000	
87	3.00000	0.670321	0.670321	0.227207	0.083916	0.018556	0.000000	0.000000	
87	4.00000	0.467482	0.467482	0.222694	0.072276	0.061048	0.173831	0.002669	
87	5.00000	0.616862	0.616862	0.275888	0.079076	0.028174	0.000000	0.000000	
88	0.00000	0.598123	0.598123	0.293724	0.101304	0.006850	0.000000	0.000000	
89	0.00000	0.438088	0.438088	0.333796	0.157123	0.044676	0.022213	0.004104	
89	1.00000	0.445265	0.445265	0.307732	0.169394	0.053003	0.024606	0.000000	
89	2.00000	0.450864	0.450864	0.368901	0.166976	0.013258	0.000000	0.000000	
89	3.00000	0.507560	0.507560	0.395278	0.073933	0.023228	0.000000	0.000000	
89	6.00000	0.468150	0.468150	0.319230	0.150149	0.041286	0.021185	0.000000	
89	12.0000	0.535686	0.535686	0.316072	0.146053	0.002189	0.000000	0.000000	
89	13.0000	0.427435	0.427435	0.341806	0.180568	0.050190	0.000000	0.000000	
90	13.0000	0.561936	0.561936	0.297874	0.123500	0.016691	0.000000	0.000000	
91	0.00000	0.508426	0.508426	0.481027	0.010547	0.000000	0.000000	0.000000	
92	0.00000	0.567610	0.567610	0.324878	0.107511	0.000000	0.000000	0.000000	
93	0.00000	0.558837	0.558837	0.310274	0.107979	0.022909	0.000000	0.000000	
93	1.00000	0.537372	0.537372	0.318169	0.112093	0.027045	0.005321	0.000000	
93	2.00000	0.493556	0.493556	0.301098	0.121661	0.045603	0.029726	0.008357	
93	3.00000	0.478681	0.478681	0.338191	0.139763	0.034001	0.009365	0.000000	
93	4.00000	0.445324	0.445324	0.338209	0.159087	0.041603	0.015777	0.000000	
93	5.00000	0.420116	0.420116	0.351315	0.160832	0.043409	0.024328	0.000000	
93	6.00000	0.416797	0.416797	0.356446	0.166817	0.046332	0.013608	0.000000	
93	7.00000	0.402039	0.402039	0.354755	0.175392	0.053544	0.014270	0.000000	
93	8.00000	0.385467	0.385467	0.370825	0.171245	0.056465	0.015998	0.000000	
93	9.00000	0.384767	0.384767	0.365319	0.175320	0.062294	0.012300	0.000000	
93	10.0000	0.383145	0.383145	0.357116	0.179453	0.063854	0.016432	0.000000	
93	12.0000	0.358035	0.358035	0.375262	0.184225	0.066016	0.016462	0.000000	
93	13.0000	0.359529	0.359529	0.357051	0.185481	0.065827	0.022566	0.009546	
93	14.0000	0.358030	0.358030	0.370015	0.191448	0.063417	0.017090	0.000000	
94	3.00000	0.580701	0.580701	0.304076	0.090043	0.025180	0.000000	0.000000	
94	8.00000	0.432170	0.432170	0.355800	0.152017	0.047946	0.012067	0.000000	
94	11.0000	0.381901	0.381901	0.291211	0.108428	0.120483	0.065042	0.027738	
94	14.0000	0.440269	0.440269	0.370607	0.143726	0.037594	0.007803	0.000000	
95	3.00000	0.312395	0.312395	0.357518	0.262373	0.052714	0.014999	0.000000	
96	0.00000	0.517575	0.517575	0.285522	0.196904	0.000000	0.000000	0.000000	
97	0.00000	0.496854	0.496854	0.333189	0.128074	0.037590	0.004293	0.000000	
97	1.00000	0.429922	0.429922	0.318929	0.130810	0.073121	0.033651	0.013567	
97	2.00000	0.355270	0.355270	0.300671	0.137825	0.101218	0.065854	0.032830	
97	3.00000	0.362361	0.362361	0.315915	0.150539	0.097304	0.043518	0.019738	
97	4.00000	0.369931	0.369931	0.340572	0.170107	0.074919	0.035006	0.009465	
97	6.00000	0.369990	0.369990	0.306669	0.196646	0.086449	0.029511	0.010734	
97	8.00000	0.314452	0.314452	0.354875	0.208223	0.083659	0.032463	0.006328	
97	9.00000	0.312021	0.312021	0.349165	0.208234	0.085759	0.040968	0.003852	
97	10.0000	0.307711	0.307711	0.347539	0.217553	0.084439	0.041291	0.001467	
97	11.0000	0.216583	0.216583	0.380850	0.180873	0.045651	0.176043	0.000000	
97	12.0000	0.295003	0.295003	0.343276	0.220277	0.093932	0.038442	0.009070	
97	13.0000	0.281290	0.281290	0.359870	0.208599	0.092625	0.052906	0.004710	
97	14.0000	0.277162	0.277162	0.352824	0.229775	0.097549	0.034768	0.007921	
98	14.0000	0.116682	0.116682	0.124609	0.335976	0.271163	0.106793	0.044776	
99	0.00000	0.603606	0.603606	0.298973	0.077003	0.020419	0.000000	0.000000	
99	1.00000	0.572219	0.572219	0.311495	0.095902	0.020384	0.000000	0.000000	
99	4.00000	0.513573	0.513573	0.340333	0.114095	0.026587	0.005413	0.000000	
99	7.00000	0.778633	0.778633	0.187610	0.033757	0.000000	0.000000	0.000000	
99	8.00000	0.466524	0.466524	0.356380	0.133369	0.035724	0.008002	0.000000	
99	9.00000	0.463018	0.463018	0.353219	0.138724	0.037710	0.007328	0.000000	
99	10.0000	0.457040	0.457040	0.352450	0.138836	0.043061	0.008613	0.000000	
99	11.0000	0.461838	0.461838	0.349167	0.140435	0.041305	0.007255	0.000000	
99	12.0000	0.443906	0.443906	0.359685	0.147843	0.040335	0.008231	0.000000	
99	14.0000	0.182180	0.182180	0.425439	0.269399	0.094497	0.023751	0.004734	
100	0.00000	0.548953	0.548953	0.318531	0.107476	0.025040	0.000000	0.000000	
100	1.00000	0.522014	0.522014	0.323175	0.119143	0.028896	0.006772	0.000000	
100	2.00000	0.487618	0.487618	0.341323	0.129554	0.034318	0.007187	0.000000	
100	3.00000	0.471664	0.471664	0.341014	0.140076	0.038349	0.008896	0.000000	
100	4.00000	0.443362	0.443362	0.348747	0.153341	0.044259	0.010290	0.000000	
100	5.00000	0.414074	0.414074	0.358019	0.160693	0.053403	0.013811	0.000000	
100	6.00000	0.410074	0.410074	0.357410	0.163490	0.055051	0.013975	0.000000	
100	7.00000	0.370422	0.370422	0.362567	0.189228	0.059924	0.017859	0.000000	
100	8.00000	0.363956	0.363956	0.366491	0.185399	0.060133	0.018597	0.005423	
100	9.00000	0.361417	0.361417	0.367860	0.187871	0.064699	0.018153	0.000000	
100	10.0000	0.362936	0.362936	0.359570	0.194963	0.065181	0.017350	0.000000	
100	11.0000	0.346437	0.346437	0.357682	0.199763	0.070548	0.018953	0.006616	
100	12.0000	0.352416	0.352416	0.365236	0.195631	0.068528	0.018189	0.000000	
100	13.0000	0.341645	0.341645	0.366894	0.194996	0.070465	0.020959	0.005042	
100	14.0000	0.328718	0.328718	0.367858	0.202298	0.075366	0.021007	0.004754	
101	1.00000	0.586621	0.586621	0.301129	0.090498	0.021753	0.000000	0.000000	
101	2.00000	0.553881	0.553881	0.305640	0.103482	0.029532	0.007465	0.000000	
101	3.00000	0.524959	0.524959	0.323583	0.115834	0.029885	0.005740	0.000000	
101	5.00000	0.476233	0.476233	0.348395	0.132905	0.036151	0.006316	0.000000	
101	6.00000	0.471010	0.471010	0.340953	0.144594	0.041361	0.002083	0.000000	
101	7.00000	0.426779	0.426779	0.354197	0.153418	0.055799	0.009807	0.000000	
101	8.00000	0.375786	0.375786	0.313311	0.149249	0.059841	0.028951	0.023163	
101	9.00000	0.433145	0.433145	0.370974	0.149865	0.039998	0.006018	0.000000	
101	10.0000	0.421637	0.421637	0.360398	0.162879	0.044883	0.010203	0.000000	
101	11.0000	0.421090	0.421090	0.357254	0.148598	0.066194	0.006864	0.000000	
101	12.0000	0.410624	0.410624	0.370356	0.159042	0.050047	0.009931	0.000000	
101	13.0000	0.404221	0.404221	0.368398	0.165946	0.049557	0.011878	0.000000	
101	14.0000	0.398846	0.398846	0.373234	0.160781	0.055622	0.011516	0.000000	
102	14.0000	0.324166	0.324166	0.382694	0.235117	0.059161	-0.001137	0.000000	
103	7.00000	0.373631	0.373631	0.327175	0.100157	0.039398	0.061127	0.093065	
103	9.00000	0.363537	0.363537	0.234311	0.126421	0.130281	0.092862	0.050942	
103	10.0000	0.288071	0.288071	0.225709	0.127151	0.184694	0.113064	0.050424	
104	1.00000	0.419808	0.419808	0.391576	0.188617	0.000000	0.000000	0.000000	
104	7.00000	0.376495	0.376495	0.389207	0.240232	-0.005933	0.000000	0.000000	
104	11.0000	0.320523	0.320523	0.310708	0.256815	0.087024	0.024930	0.000000	
104	14.0000	0.428848	0.428848	0.321963	0.115640	0.067836	0.065033	0.000680	
105	3.00000	0.596496	0.596496	0.307891	0.081197	0.014416	0.000000	0.000000	
105	7.00000	0.550871	0.550871	0.327825	0.104367	0.016938	0.000000	0.000000	
106	11.0000	0.299272	0.299272	0.376226	0.240607	0.063074	0.020821	0.000000	
107	1.00000	0.460359	0.460359	0.377022	0.145550	0.017069	0.000000	0.000000	
107	2.00000	0.383118	0.383118	0.325645	0.122360	0.092338	0.076539	0.000000	
107	3.00000	0.352973	0.352973	0.338563	0.200221	0.097553	0.010690	0.000000	
107	5.00000	0.353007	0.353007	0.374108	0.214137	0.043489	0.015259	0.000000	
107	7.00000	0.310618	0.310618	0.331203	0.230569	0.098520	0.029091	0.000000	
107	9.00000	0.244080	0.244080	0.304898	0.218695	0.129361	0.102966	0.000000	
108	2.00000	0.379560	0.379560	0.351671	0.177807	0.036183	0.054195	0.000584	
108	3.00000	0.374599	0.374599	0.340468	0.190937	0.062057	0.030311	0.001628	
108	5.00000	0.336157	0.336157	0.359541	0.209038	0.081542	0.013721	0.000000	
108	7.00000	0.319027	0.319027	0.349999	0.214727	0.084152	0.031277	0.000818	
109	3.00000	0.425464	0.425464	0.332581	0.182807	0.045320	0.013827	0.000000	
109	5.00000	0.372187	0.372187	0.366717	0.195469	0.065626	0.000000	0.000000	
110	9.00000	0.521161	0.521161	0.325840	0.109161	0.037360	0.006479	0.000000	
110	10.0000	0.515021	0.515021	0.328188	0.113551	0.036773	0.006467	0.000000	
110	13.0000	0.505756	0.505756	0.337211	0.118267	0.031771	0.006995	0.000000	
111	1.00000	0.461678	0.461678	0.327090	0.133549	0.039183	0.037604	0.000897	
111	2.00000	0.452702	0.452702	0.338646	0.145406	0.042599	0.020647	0.000000	
111	3.00000	0.426959	0.426959	0.349896	0.157585	0.051624	0.013936	0.000000	
111	5.00000	0.376456	0.376456	0.359270	0.188364	0.058344	0.017566	0.000000	
111	6.00000	0.354188	0.354188	0.366081	0.178543	0.070680	0.028667	0.001840	
111	7.00000	0.339187	0.339187	0.371403	0.195076	0.069557	0.020694	0.004084	
111	8.00000	0.305410	0.305410	0.334080	0.191418	0.076947	0.088086	0.004059	
111	9.00000	0.296015	0.296015	0.316905	0.173033	0.061503	0.149184	0.003360	
111	10.0000	0.327926	0.327926	0.360097	0.196216	0.077076	0.035070	0.003615	
111	11.0000	0.319556	0.319556	0.356345	0.192426	0.075017	0.051032	0.005625	
111	12.0000	0.319394	0.319394	0.358969	0.199811	0.079932	0.037630	0.004263	
111	13.0000	0.270631	0.270631	0.306391	0.171206	0.065633	0.181991	0.004148	
111	14.0000	0.314107	0.314107	0.361476	0.216661	0.077317	0.025016	0.005422	
112	3.00000	0.307238	0.307238	0.355526	0.231953	0.076524	0.021043	0.007716	
112	4.00000	0.319993	0.319993	0.392560	0.239473	0.047974	0.000000	0.000000	
112	7.00000	0.270251	0.270251	0.320419	0.246533	0.112916	0.032559	0.016030	
112	9.00000	0.244270	0.244270	0.302439	0.246340	0.115165	0.026158	0.065628	
112	10.0000	0.246022	0.246022	0.328690	0.232704	0.106751	0.028106	0.057727	
112	11.0000	0.231450	0.231450	0.333807	0.258897	0.092464	0.059946	0.022999	
112	12.0000	0.278727	0.278727	0.295355	0.325556	0.086443	0.013919	0.000000	
112	14.0000	0.202776	0.202776	0.313102	0.261250	0.123745	0.043544	0.055581	
113	2.00000	0.525895	0.525895	0.338205	0.114803	0.021096	0.000000	0.000000	
113	3.00000	0.518851	0.518851	0.335263	0.121208	0.024679	0.000000	0.000000	
113	5.00000	0.458952	0.458952	0.346586	0.144932	0.041055	0.008475	0.000000	
113	7.00000	0.408727	0.408727	0.349153	0.168189	0.057232	0.016699	0.000000	
113	9.00000	0.380616	0.380616	0.342578	0.179152	0.051977	0.033451	0.012226	
113	10.0000	0.381040	0.381040	0.347084	0.194870	0.053494	0.020319	0.003193	
113	11.0000	0.371838	0.371838	0.350524	0.193324	0.057888	0.023070	0.003355	
113	13.0000	0.361426	0.361426	0.365944	0.180208	0.062177	0.027687	0.002557	
113	14.0000	0.300554	0.300554	0.304697	0.204652	0.118628	0.062572	0.008898	
114	1.00000	0.391340	0.391340	0.349948	0.182619	0.060633	0.015460	0.000000	
114	2.00000	0.239053	0.239053	0.244938	0.132128	0.048269	0.332788	0.002824	
114	3.00000	0.249771	0.249771	0.261864	0.154205	0.064170	0.265290	0.004699	
114	4.00000	0.297686	0.297686	0.361324	0.213913	0.093389	0.027720	0.005968	
114	5.00000	0.273295	0.273295	0.315780	0.217872	0.086260	0.097551	0.009242	
114	6.00000	0.258748	0.258748	0.345675	0.213304	0.106320	0.064073	0.011879	
114	7.00000	0.159012	0.159012	0.204782	0.149006	0.073498	0.405367	0.008335	
114	8.00000	0.314501	0.314501	0.339557	0.214361	0.092240	0.031620	0.007719	
114	9.00000	0.317969	0.317969	0.337161	0.208811	0.092912	0.034902	0.008246	
114	10.0000	0.301354	0.301354	0.341560	0.218107	0.093845	0.035261	0.009874	
114	11.0000	0.294443	0.294443	0.342741	0.223090	0.094178	0.038231	0.007318	
114	12.0000	0.289862	0.289862	0.333121	0.229024	0.099484	0.039832	0.008677	
114	13.0000	0.277514	0.277514	0.343564	0.221780	0.110023	0.036990	0.010129	
114	14.0000	0.263129	0.263129	0.331810	0.237767	0.114262	0.042498	0.010534	
115	0.00000	0.430870	0.430870	0.371134	0.139302	0.040740	0.017954	0.000000	
115	1.00000	0.355727	0.355727	0.394181	0.193799	0.038821	0.017472	0.000000	
115	2.00000	0.374945	0.374945	0.353562	0.180836	0.078331	0.012327	0.000000	
115	3.00000	0.350281	0.350281	0.356745	0.187219	0.079037	0.023804	0.002914	
115	4.00000	0.347334	0.347334	0.331021	0.202219	0.090095	0.029331	0.000000	
115	5.00000	0.322976	0.322976	0.342078	0.197441	0.099260	0.030958	0.007288	
115	6.00000	0.318097	0.318097	0.353074	0.199423	0.101745	0.023147	0.004514	
115	7.00000	0.294392	0.294392	0.348607	0.223085	0.093744	0.032757	0.007414	
115	8.00000	0.307853	0.307853	0.354569	0.191992	0.111566	0.029319	0.004701	
115	9.00000	0.309027	0.309027	0.340525	0.217746	0.126999	0.005702	0.000000	
115	11.0000	0.249799	0.249799	0.344296	0.255203	0.105996	0.033145	0.011562	
115	12.0000	0.294255	0.294255	0.340273	0.262407	0.089690	0.013374	0.000000	
115	13.0000	0.400152	0.400152	0.273336	0.254127	0.069336	0.003048	0.000000	
115	14.0000	0.254302	0.254302	0.363497	0.233241	0.116141	0.032818	0.000000	
116	0.00000	0.507054	0.507054	0.331320	0.116186	0.035624	0.009816	0.000000	
116	1.00000	0.484512	0.484512	0.339098	0.132500	0.034408	0.009482	0.000000	
116	2.00000	0.458052	0.458052	0.346652	0.139634	0.045894	0.009769	0.000000	
116	3.00000	0.428056	0.428056	0.356143	0.156397	0.047385	0.012018	0.000000	
116	4.00000	0.419786	0.419786	0.342038	0.174791	0.055443	0.007942	0.000000	
116	5.00000	0.379035	0.379035	0.361469	0.182106	0.059662	0.017727	0.000000	
116	7.00000	0.341547	0.341547	0.365730	0.197673	0.072799	0.022250	0.000000	
116	8.00000	0.352085	0.352085	0.350579	0.205076	0.077835	0.014426	0.000000	
116	9.00000	0.341719	0.341719	0.357964	0.203411	0.072998	0.021714	0.002194	
116	10.0000	0.338054	0.338054	0.360860	0.196694	0.076633	0.022711	0.005048	
116	11.0000	0.318186	0.318186	0.363419	0.209719	0.082831	0.024644	0.001201	
116	12.0000	0.331019	0.331019	0.358350	0.206703	0.077885	0.023682	0.002362	
116	13.0000	0.322336	0.322336	0.363770	0.209654	0.080138	0.022286	0.001816	
116	14.0000	0.317030	0.317030	0.359200	0.210930	0.082420	0.025629	0.004790	
